air_store_id,visit_date,reserve_visitors,hpg_store_id
air_23e1b11aee2a1407,2017-02-07,5,
air_23e1b11aee2a1407,2017-02-11,2,
air_23e1b11aee2a1407,2017-02-17,6,
air_23e1b11aee2a1407,2017-02-18,9,
air_23e1b11aee2a1407,2017-02-21,3,
air_23e1b11aee2a1407,2017-02-23,15,
air_23e1b11aee2a1407,2017-02-24,12,
air_23e1b11aee2a1407,2017-02-25,4,
air_23e1b11aee2a1407,2017-02-26,4,
air_23e1b11aee2a1407,2017-03-02,3,
air_23e1b11aee2a1407,2017-03-04,7,
air_23e1b11aee2a1407,2017-03-05,3,
air_23e1b11aee2a1407,2017-03-06,2,
air_23e1b11aee2a1407,2017-03-11,4,
air_23e1b11aee2a1407,2017-03-13,2,
air_23e1b11aee2a1407,2017-03-15,3,
air_23e1b11aee2a1407,2017-03-16,14,
air_23e1b11aee2a1407,2017-03-18,8,
air_23e1b11aee2a1407,2017-03-19,9,
air_23e1b11aee2a1407,2017-03-21,11,
air_23e1b11aee2a1407,2017-03-23,4,
air_23e1b11aee2a1407,2017-03-24,3,
air_23e1b11aee2a1407,2017-03-25,5,
air_23e1b11aee2a1407,2017-03-28,10,
air_23e1b11aee2a1407,2017-03-30,21,
air_23e1b11aee2a1407,2017-03-31,5,
air_23e1b11aee2a1407,2017-04-01,5,
air_23e1b11aee2a1407,2017-04-02,7,
air_23e1b11aee2a1407,2017-04-05,5,
air_23e1b11aee2a1407,2017-04-07,25,
air_23e1b11aee2a1407,2017-04-08,2,
air_23e1b11aee2a1407,2017-04-14,3,
air_23e1b11aee2a1407,2017-04-16,2,
air_23e1b11aee2a1407,2017-04-17,5,
air_23e1b11aee2a1407,2017-04-20,1,
air_23e1b11aee2a1407,2017-04-21,7,
air_23e1b11aee2a1407,2017-04-24,14,
air_23e1b11aee2a1407,2017-04-28,1,
air_24b9b2a020826ede,2016-01-04,7,
air_24b9b2a020826ede,2016-01-07,7,
air_24b9b2a020826ede,2016-01-08,10,
air_24b9b2a020826ede,2016-01-10,3,
air_24b9b2a020826ede,2016-01-12,5,
air_24b9b2a020826ede,2016-01-13,15,
air_24b9b2a020826ede,2016-01-14,3,
air_24b9b2a020826ede,2016-01-15,15,
air_24b9b2a020826ede,2016-01-16,52,
air_24b9b2a020826ede,2016-01-17,6,
air_24b9b2a020826ede,2016-01-18,21,
air_24b9b2a020826ede,2016-01-19,28,
air_24b9b2a020826ede,2016-01-20,16,
air_24b9b2a020826ede,2016-01-21,6,
air_24b9b2a020826ede,2016-01-22,21,
air_24b9b2a020826ede,2016-01-23,39,
air_24b9b2a020826ede,2016-01-25,4,
air_24b9b2a020826ede,2016-01-26,31,
air_24b9b2a020826ede,2016-01-27,27,
air_24b9b2a020826ede,2016-01-28,2,
air_24b9b2a020826ede,2016-01-30,27,
air_24b9b2a020826ede,2016-02-01,5,
air_24b9b2a020826ede,2016-02-03,2,
air_24b9b2a020826ede,2016-02-04,23,
air_24b9b2a020826ede,2016-02-05,23,
air_24b9b2a020826ede,2016-02-06,29,
air_24b9b2a020826ede,2016-02-08,5,
air_24b9b2a020826ede,2016-02-09,27,
air_24b9b2a020826ede,2016-02-10,52,
air_24b9b2a020826ede,2016-02-11,2,
air_24b9b2a020826ede,2016-02-12,11,
air_24b9b2a020826ede,2016-02-15,2,
air_24b9b2a020826ede,2016-02-16,3,
air_24b9b2a020826ede,2016-02-18,15,
air_24b9b2a020826ede,2016-02-25,24,
air_24b9b2a020826ede,2016-02-27,15,
air_24b9b2a020826ede,2016-03-08,5,
air_24b9b2a020826ede,2016-03-09,8,
air_24b9b2a020826ede,2016-03-10,5,
air_24b9b2a020826ede,2016-03-11,42,
air_24b9b2a020826ede,2016-03-12,37,
air_24b9b2a020826ede,2016-03-14,38,
air_24b9b2a020826ede,2016-03-15,4,
air_24b9b2a020826ede,2016-03-22,9,
air_24b9b2a020826ede,2016-03-23,29,
air_24b9b2a020826ede,2016-03-24,35,
air_24b9b2a020826ede,2016-03-25,43,
air_24b9b2a020826ede,2016-03-26,35,
air_24b9b2a020826ede,2016-03-28,12,
air_24b9b2a020826ede,2016-03-29,25,
air_24b9b2a020826ede,2016-03-30,39,
air_24b9b2a020826ede,2016-04-01,25,
air_24b9b2a020826ede,2016-04-02,24,
air_24b9b2a020826ede,2016-04-05,7,
air_24b9b2a020826ede,2016-04-06,2,
air_24b9b2a020826ede,2016-04-07,43,
air_24b9b2a020826ede,2016-04-08,45,
air_24b9b2a020826ede,2016-04-09,27,
air_24b9b2a020826ede,2016-04-12,18,
air_24b9b2a020826ede,2016-04-14,26,
air_24b9b2a020826ede,2016-04-15,42,
air_24b9b2a020826ede,2016-04-16,21,
air_24b9b2a020826ede,2016-04-18,14,
air_24b9b2a020826ede,2016-04-19,12,
air_24b9b2a020826ede,2016-04-20,22,
air_24b9b2a020826ede,2016-04-21,12,
air_24b9b2a020826ede,2016-04-22,50,
air_24b9b2a020826ede,2016-04-23,26,
air_24b9b2a020826ede,2016-04-25,50,
air_24b9b2a020826ede,2016-04-26,32,
air_24b9b2a020826ede,2016-04-27,32,
air_24b9b2a020826ede,2016-04-28,37,
air_24b9b2a020826ede,2016-04-29,19,
air_24b9b2a020826ede,2016-04-30,19,
air_24b9b2a020826ede,2016-05-06,6,
air_24b9b2a020826ede,2016-05-07,4,
air_24b9b2a020826ede,2016-05-08,17,
air_24b9b2a020826ede,2016-05-10,7,
air_24b9b2a020826ede,2016-05-11,12,
air_24b9b2a020826ede,2016-05-12,39,
air_24b9b2a020826ede,2016-05-14,8,
air_24b9b2a020826ede,2016-05-18,25,
air_24b9b2a020826ede,2016-05-19,12,
air_24b9b2a020826ede,2016-05-21,22,
air_24b9b2a020826ede,2016-05-23,6,
air_24b9b2a020826ede,2016-05-24,9,
air_24b9b2a020826ede,2016-05-25,42,
air_24b9b2a020826ede,2016-05-26,25,
air_24b9b2a020826ede,2016-05-27,45,
air_24b9b2a020826ede,2016-05-28,40,
air_24b9b2a020826ede,2016-05-30,25,
air_24b9b2a020826ede,2016-05-31,25,
air_24b9b2a020826ede,2016-06-01,45,
air_24b9b2a020826ede,2016-06-02,27,
air_24b9b2a020826ede,2016-06-03,16,
air_24b9b2a020826ede,2016-06-04,24,
air_24b9b2a020826ede,2016-06-06,20,
air_24b9b2a020826ede,2016-06-07,24,
air_24b9b2a020826ede,2016-06-08,7,
air_24b9b2a020826ede,2016-06-09,21,
air_24b9b2a020826ede,2016-06-10,37,
air_24b9b2a020826ede,2016-06-13,12,
air_24b9b2a020826ede,2016-06-15,9,
air_24b9b2a020826ede,2016-06-16,30,
air_24b9b2a020826ede,2016-06-17,42,
air_24b9b2a020826ede,2016-06-18,27,
air_24b9b2a020826ede,2016-06-20,2,
air_24b9b2a020826ede,2016-06-21,15,
air_24b9b2a020826ede,2016-06-22,34,
air_24b9b2a020826ede,2016-06-23,21,
air_24b9b2a020826ede,2016-06-24,52,
air_24b9b2a020826ede,2016-06-25,42,
air_24b9b2a020826ede,2016-06-27,11,
air_24b9b2a020826ede,2016-06-28,26,
air_24b9b2a020826ede,2016-06-29,18,
air_24b9b2a020826ede,2016-06-30,35,
air_24b9b2a020826ede,2016-07-01,46,
air_24b9b2a020826ede,2016-07-02,26,
air_24b9b2a020826ede,2016-07-04,4,
air_24b9b2a020826ede,2016-07-05,8,
air_24b9b2a020826ede,2016-07-06,4,
air_24b9b2a020826ede,2016-07-07,30,
air_24b9b2a020826ede,2016-07-08,44,
air_24b9b2a020826ede,2016-07-09,23,
air_24b9b2a020826ede,2016-07-10,6,
air_24b9b2a020826ede,2016-07-12,16,
air_24b9b2a020826ede,2016-07-13,38,
air_24b9b2a020826ede,2016-07-14,32,
air_24b9b2a020826ede,2016-07-15,42,
air_24b9b2a020826ede,2016-07-16,35,
air_24b9b2a020826ede,2016-07-18,15,
air_24b9b2a020826ede,2016-07-20,28,
air_24b9b2a020826ede,2016-07-21,10,
air_24b9b2a020826ede,2016-07-22,48,
air_24b9b2a020826ede,2016-07-23,24,
air_24b9b2a020826ede,2016-07-25,18,
air_24b9b2a020826ede,2016-07-26,8,
air_24b9b2a020826ede,2016-10-27,12,
air_24b9b2a020826ede,2016-10-28,30,
air_24b9b2a020826ede,2016-10-29,21,
air_24b9b2a020826ede,2016-11-01,20,
air_24b9b2a020826ede,2016-11-02,33,
air_24b9b2a020826ede,2016-11-03,6,
air_24b9b2a020826ede,2016-11-04,51,
air_24b9b2a020826ede,2016-11-05,12,
air_24b9b2a020826ede,2016-11-07,9,
air_24b9b2a020826ede,2016-11-08,16,
air_24b9b2a020826ede,2016-11-09,36,
air_24b9b2a020826ede,2016-11-10,26,
air_24b9b2a020826ede,2016-11-11,21,
air_24b9b2a020826ede,2016-11-12,18,
air_24b9b2a020826ede,2016-11-16,23,
air_24b9b2a020826ede,2016-11-17,10,
air_24b9b2a020826ede,2016-11-18,41,
air_24b9b2a020826ede,2016-11-19,42,
air_24b9b2a020826ede,2016-11-20,12,
air_24b9b2a020826ede,2016-11-21,6,
air_24b9b2a020826ede,2016-11-22,34,
air_24b9b2a020826ede,2016-11-23,11,
air_24b9b2a020826ede,2016-11-24,12,
air_24b9b2a020826ede,2016-11-25,34,
air_24b9b2a020826ede,2016-11-26,21,
air_24b9b2a020826ede,2016-11-28,22,
air_24b9b2a020826ede,2016-11-29,21,
air_24b9b2a020826ede,2016-11-30,23,
air_24b9b2a020826ede,2016-12-01,38,
air_24b9b2a020826ede,2016-12-02,20,
air_24b9b2a020826ede,2016-12-03,50,
air_24b9b2a020826ede,2016-12-05,12,
air_24b9b2a020826ede,2016-12-06,26,
air_24b9b2a020826ede,2016-12-07,41,
air_24b9b2a020826ede,2016-12-08,37,
air_24b9b2a020826ede,2016-12-09,25,
air_24b9b2a020826ede,2016-12-10,58,
air_24b9b2a020826ede,2016-12-11,12,
air_24b9b2a020826ede,2016-12-12,30,
air_24b9b2a020826ede,2016-12-13,49,
air_24b9b2a020826ede,2016-12-14,51,
air_24b9b2a020826ede,2016-12-15,38,
air_24b9b2a020826ede,2016-12-16,50,
air_24b9b2a020826ede,2016-12-17,75,
air_24b9b2a020826ede,2016-12-18,8,
air_24b9b2a020826ede,2016-12-19,18,
air_24b9b2a020826ede,2016-12-20,42,
air_24b9b2a020826ede,2016-12-21,18,
air_24b9b2a020826ede,2016-12-22,51,
air_24b9b2a020826ede,2016-12-23,26,
air_24b9b2a020826ede,2016-12-24,18,
air_24b9b2a020826ede,2016-12-26,48,
air_24b9b2a020826ede,2016-12-27,47,
air_24b9b2a020826ede,2016-12-28,40,
air_24b9b2a020826ede,2016-12-29,58,
air_24b9b2a020826ede,2016-12-30,23,
air_24b9b2a020826ede,2017-01-04,16,
air_24b9b2a020826ede,2017-01-05,24,
air_24b9b2a020826ede,2017-01-06,41,
air_24b9b2a020826ede,2017-01-07,7,
air_24b9b2a020826ede,2017-01-08,17,
air_24b9b2a020826ede,2017-01-10,14,
air_24b9b2a020826ede,2017-01-12,2,
air_24b9b2a020826ede,2017-01-13,40,
air_24b9b2a020826ede,2017-01-14,29,
air_24b9b2a020826ede,2017-01-16,8,
air_24b9b2a020826ede,2017-01-17,12,
air_24b9b2a020826ede,2017-01-18,33,
air_24b9b2a020826ede,2017-01-19,23,
air_24b9b2a020826ede,2017-01-20,40,
air_24b9b2a020826ede,2017-01-21,38,
air_24b9b2a020826ede,2017-01-23,32,
air_24b9b2a020826ede,2017-01-24,16,
air_24b9b2a020826ede,2017-01-25,13,
air_24b9b2a020826ede,2017-01-26,47,
air_24b9b2a020826ede,2017-01-27,52,
air_24b9b2a020826ede,2017-01-28,28,
air_24b9b2a020826ede,2017-01-30,6,
air_24b9b2a020826ede,2017-02-01,23,
air_24b9b2a020826ede,2017-02-02,34,
air_24b9b2a020826ede,2017-02-03,20,
air_24b9b2a020826ede,2017-02-04,51,
air_24b9b2a020826ede,2017-02-06,19,
air_24b9b2a020826ede,2017-02-07,27,
air_24b9b2a020826ede,2017-02-08,19,
air_24b9b2a020826ede,2017-02-09,17,
air_24b9b2a020826ede,2017-02-10,28,
air_24b9b2a020826ede,2017-02-11,17,
air_24b9b2a020826ede,2017-02-13,6,
air_24b9b2a020826ede,2017-02-14,8,
air_24b9b2a020826ede,2017-02-15,18,
air_24b9b2a020826ede,2017-02-16,20,
air_24b9b2a020826ede,2017-02-17,48,
air_24b9b2a020826ede,2017-02-18,36,
air_24b9b2a020826ede,2017-02-19,12,
air_24b9b2a020826ede,2017-02-20,9,
air_24b9b2a020826ede,2017-02-21,8,
air_24b9b2a020826ede,2017-02-22,25,
air_24b9b2a020826ede,2017-02-23,4,
air_24b9b2a020826ede,2017-02-24,28,
air_24b9b2a020826ede,2017-02-25,38,
air_24b9b2a020826ede,2017-02-27,14,
air_24b9b2a020826ede,2017-02-28,2,
air_24b9b2a020826ede,2017-03-01,15,
air_24b9b2a020826ede,2017-03-02,12,
air_24b9b2a020826ede,2017-03-03,31,
air_24b9b2a020826ede,2017-03-04,12,
air_24b9b2a020826ede,2017-03-06,12,
air_24b9b2a020826ede,2017-03-07,35,
air_24b9b2a020826ede,2017-03-10,40,
air_24b9b2a020826ede,2017-03-11,15,
air_24b9b2a020826ede,2017-03-12,6,
air_24b9b2a020826ede,2017-03-13,11,
air_24b9b2a020826ede,2017-03-14,6,
air_24b9b2a020826ede,2017-03-15,2,
air_24b9b2a020826ede,2017-03-16,31,
air_24b9b2a020826ede,2017-03-17,31,
air_24b9b2a020826ede,2017-03-18,26,
air_24b9b2a020826ede,2017-03-19,3,
air_24b9b2a020826ede,2017-03-20,33,
air_24b9b2a020826ede,2017-03-21,24,
air_24b9b2a020826ede,2017-03-22,15,
air_24b9b2a020826ede,2017-03-23,54,
air_24b9b2a020826ede,2017-03-24,43,
air_24b9b2a020826ede,2017-03-25,58,
air_24b9b2a020826ede,2017-03-26,11,
air_24b9b2a020826ede,2017-03-27,24,
air_24b9b2a020826ede,2017-03-28,53,
air_24b9b2a020826ede,2017-03-29,53,
air_24b9b2a020826ede,2017-03-30,41,
air_24b9b2a020826ede,2017-03-31,29,
air_24b9b2a020826ede,2017-04-01,18,
air_24b9b2a020826ede,2017-04-03,10,
air_24b9b2a020826ede,2017-04-04,16,
air_24b9b2a020826ede,2017-04-05,37,
air_24b9b2a020826ede,2017-04-06,44,
air_24b9b2a020826ede,2017-04-07,40,
air_24b9b2a020826ede,2017-04-08,16,
air_24b9b2a020826ede,2017-04-10,9,
air_24b9b2a020826ede,2017-04-11,19,
air_24b9b2a020826ede,2017-04-12,20,
air_24b9b2a020826ede,2017-04-13,32,
air_24b9b2a020826ede,2017-04-14,47,
air_24b9b2a020826ede,2017-04-15,31,
air_24b9b2a020826ede,2017-04-17,21,
air_24b9b2a020826ede,2017-04-18,8,
air_24b9b2a020826ede,2017-04-19,39,
air_24b9b2a020826ede,2017-04-20,32,
air_24b9b2a020826ede,2017-04-21,28,
air_24b9b2a020826ede,2017-04-22,25,
air_24b9b2a020826ede,2017-04-23,9,
air_24b9b2a020826ede,2017-04-24,7,
air_24b9b2a020826ede,2017-04-25,30,
air_24b9b2a020826ede,2017-04-26,22,
air_24b9b2a020826ede,2017-04-27,2,
air_24b9b2a020826ede,2017-04-28,45,
air_24b9b2a020826ede,2017-04-29,2,
air_24b9b2a020826ede,2017-05-01,10,
air_24b9b2a020826ede,2017-05-05,3,
air_24b9b2a020826ede,2017-05-06,8,
air_24b9b2a020826ede,2017-05-10,21,
air_24b9b2a020826ede,2017-05-13,19,
air_256be208a979e023,2016-08-09,2,
air_258ad2619d7bff9a,2016-11-04,6,hpg_e87d00be48cd91c6
air_258ad2619d7bff9a,2016-12-28,20,hpg_e87d00be48cd91c6
air_258ad2619d7bff9a,2017-01-12,27,hpg_e87d00be48cd91c6
air_258ad2619d7bff9a,2017-02-15,5,hpg_e87d00be48cd91c6
air_258ad2619d7bff9a,2017-02-23,32,hpg_e87d00be48cd91c6
air_258ad2619d7bff9a,2017-03-01,15,hpg_e87d00be48cd91c6
air_258ad2619d7bff9a,2017-03-24,36,hpg_e87d00be48cd91c6
air_258ad2619d7bff9a,2017-04-08,13,hpg_e87d00be48cd91c6
air_258ad2619d7bff9a,2017-04-12,45,hpg_e87d00be48cd91c6
air_258ad2619d7bff9a,2017-04-24,4,hpg_e87d00be48cd91c6
air_258ad2619d7bff9a,2017-04-29,14,hpg_e87d00be48cd91c6
air_258ad2619d7bff9a,2017-05-10,22,hpg_e87d00be48cd91c6
air_25c583983246b7b0,2016-10-27,23,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2016-10-28,28,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2016-10-31,7,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2016-11-05,3,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2016-11-09,4,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2016-11-11,5,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2016-11-18,2,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2016-11-29,4,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2016-12-01,8,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2016-12-05,2,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2016-12-06,15,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2016-12-08,23,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2016-12-09,46,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2016-12-13,4,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2016-12-14,13,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2016-12-16,22,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2016-12-17,5,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2016-12-20,8,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2016-12-21,7,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2016-12-22,7,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2016-12-24,7,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2016-12-25,2,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2016-12-26,2,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2016-12-27,6,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2016-12-28,7,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2016-12-29,3,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2017-01-04,19,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2017-01-05,4,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2017-01-06,8,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2017-01-07,3,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2017-01-13,3,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2017-01-14,9,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2017-01-18,3,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2017-01-21,10,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2017-01-23,32,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2017-01-25,2,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2017-01-27,3,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2017-01-28,2,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2017-04-08,2,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2017-04-18,15,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2017-04-19,23,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2017-04-20,36,hpg_66733016f2ac9ee8
air_25c583983246b7b0,2017-04-21,23,hpg_66733016f2ac9ee8
air_26f10355d9b4d82a,2016-10-28,7,
air_26f10355d9b4d82a,2016-10-29,11,
air_26f10355d9b4d82a,2016-10-30,16,
air_26f10355d9b4d82a,2016-11-01,4,
air_26f10355d9b4d82a,2016-11-02,4,
air_26f10355d9b4d82a,2016-11-03,22,
air_26f10355d9b4d82a,2016-11-04,11,
air_26f10355d9b4d82a,2016-11-05,5,
air_26f10355d9b4d82a,2016-11-06,17,
air_26f10355d9b4d82a,2016-11-08,8,
air_26f10355d9b4d82a,2016-11-09,16,
air_26f10355d9b4d82a,2016-11-10,19,
air_26f10355d9b4d82a,2016-11-11,15,
air_26f10355d9b4d82a,2016-11-12,2,
air_26f10355d9b4d82a,2016-11-13,2,
air_26f10355d9b4d82a,2016-11-15,6,
air_26f10355d9b4d82a,2016-11-17,2,
air_26f10355d9b4d82a,2016-11-18,22,
air_26f10355d9b4d82a,2016-11-19,12,
air_26f10355d9b4d82a,2016-11-20,14,
air_26f10355d9b4d82a,2016-11-22,11,
air_26f10355d9b4d82a,2016-11-23,19,
air_26f10355d9b4d82a,2016-11-24,6,
air_26f10355d9b4d82a,2016-11-25,20,
air_26f10355d9b4d82a,2016-11-26,15,
air_26f10355d9b4d82a,2016-11-27,16,
air_26f10355d9b4d82a,2016-11-29,10,
air_26f10355d9b4d82a,2016-11-30,17,
air_26f10355d9b4d82a,2016-12-01,19,
air_26f10355d9b4d82a,2016-12-02,22,
air_26f10355d9b4d82a,2016-12-03,17,
air_26f10355d9b4d82a,2016-12-04,12,
air_26f10355d9b4d82a,2016-12-06,7,
air_26f10355d9b4d82a,2016-12-07,11,
air_26f10355d9b4d82a,2016-12-08,10,
air_26f10355d9b4d82a,2016-12-09,24,
air_26f10355d9b4d82a,2016-12-10,28,
air_26f10355d9b4d82a,2016-12-11,23,
air_26f10355d9b4d82a,2016-12-13,5,
air_26f10355d9b4d82a,2016-12-14,4,
air_26f10355d9b4d82a,2016-12-16,33,
air_26f10355d9b4d82a,2016-12-18,14,
air_26f10355d9b4d82a,2016-12-20,27,
air_26f10355d9b4d82a,2016-12-21,7,
air_26f10355d9b4d82a,2016-12-22,19,
air_26f10355d9b4d82a,2016-12-23,17,
air_26f10355d9b4d82a,2016-12-24,26,
air_26f10355d9b4d82a,2016-12-25,24,
air_26f10355d9b4d82a,2016-12-27,15,
air_26f10355d9b4d82a,2016-12-28,29,
air_26f10355d9b4d82a,2016-12-29,15,
air_26f10355d9b4d82a,2016-12-30,12,
air_26f10355d9b4d82a,2017-01-04,10,
air_26f10355d9b4d82a,2017-01-05,5,
air_26f10355d9b4d82a,2017-01-07,4,
air_26f10355d9b4d82a,2017-01-08,11,
air_26f10355d9b4d82a,2017-01-17,6,
air_26f10355d9b4d82a,2017-01-18,10,
air_26f10355d9b4d82a,2017-01-19,7,
air_26f10355d9b4d82a,2017-01-20,8,
air_26f10355d9b4d82a,2017-01-21,10,
air_26f10355d9b4d82a,2017-01-22,6,
air_26f10355d9b4d82a,2017-01-24,8,
air_26f10355d9b4d82a,2017-01-25,19,
air_26f10355d9b4d82a,2017-01-26,9,
air_26f10355d9b4d82a,2017-01-27,26,
air_26f10355d9b4d82a,2017-01-28,16,
air_26f10355d9b4d82a,2017-01-29,15,
air_26f10355d9b4d82a,2017-01-31,2,
air_26f10355d9b4d82a,2017-02-01,8,
air_26f10355d9b4d82a,2017-02-02,20,
air_26f10355d9b4d82a,2017-02-03,12,
air_26f10355d9b4d82a,2017-02-04,11,
air_26f10355d9b4d82a,2017-02-07,4,
air_26f10355d9b4d82a,2017-02-08,17,
air_26f10355d9b4d82a,2017-02-09,31,
air_26f10355d9b4d82a,2017-02-10,5,
air_26f10355d9b4d82a,2017-02-11,7,
air_26f10355d9b4d82a,2017-02-12,22,
air_26f10355d9b4d82a,2017-02-14,6,
air_26f10355d9b4d82a,2017-02-15,13,
air_26f10355d9b4d82a,2017-02-17,16,
air_26f10355d9b4d82a,2017-02-18,8,
air_26f10355d9b4d82a,2017-02-19,10,
air_26f10355d9b4d82a,2017-02-21,4,
air_26f10355d9b4d82a,2017-02-22,20,
air_26f10355d9b4d82a,2017-02-23,16,
air_26f10355d9b4d82a,2017-02-24,10,
air_26f10355d9b4d82a,2017-02-26,4,
air_26f10355d9b4d82a,2017-02-28,2,
air_26f10355d9b4d82a,2017-03-01,9,
air_26f10355d9b4d82a,2017-03-02,8,
air_26f10355d9b4d82a,2017-03-03,7,
air_26f10355d9b4d82a,2017-03-04,19,
air_26f10355d9b4d82a,2017-03-05,9,
air_26f10355d9b4d82a,2017-03-07,7,
air_26f10355d9b4d82a,2017-03-08,6,
air_26f10355d9b4d82a,2017-03-09,15,
air_26f10355d9b4d82a,2017-03-10,13,
air_26f10355d9b4d82a,2017-03-11,15,
air_26f10355d9b4d82a,2017-03-12,2,
air_26f10355d9b4d82a,2017-03-14,5,
air_26f10355d9b4d82a,2017-03-15,7,
air_26f10355d9b4d82a,2017-03-16,11,
air_26f10355d9b4d82a,2017-03-17,14,
air_26f10355d9b4d82a,2017-03-18,13,
air_26f10355d9b4d82a,2017-03-19,19,
air_26f10355d9b4d82a,2017-03-21,16,
air_26f10355d9b4d82a,2017-03-22,7,
air_26f10355d9b4d82a,2017-03-23,9,
air_26f10355d9b4d82a,2017-03-24,19,
air_26f10355d9b4d82a,2017-03-25,10,
air_26f10355d9b4d82a,2017-03-26,8,
air_26f10355d9b4d82a,2017-03-28,4,
air_26f10355d9b4d82a,2017-03-29,11,
air_26f10355d9b4d82a,2017-03-30,6,
air_26f10355d9b4d82a,2017-03-31,21,
air_26f10355d9b4d82a,2017-04-01,5,
air_26f10355d9b4d82a,2017-04-02,8,
air_26f10355d9b4d82a,2017-04-04,12,
air_26f10355d9b4d82a,2017-04-05,4,
air_26f10355d9b4d82a,2017-04-06,10,
air_26f10355d9b4d82a,2017-04-07,6,
air_26f10355d9b4d82a,2017-04-08,4,
air_26f10355d9b4d82a,2017-04-09,22,
air_26f10355d9b4d82a,2017-04-11,6,
air_26f10355d9b4d82a,2017-04-12,8,
air_26f10355d9b4d82a,2017-04-13,17,
air_26f10355d9b4d82a,2017-04-14,24,
air_26f10355d9b4d82a,2017-04-15,5,
air_26f10355d9b4d82a,2017-04-16,26,
air_26f10355d9b4d82a,2017-04-19,13,
air_26f10355d9b4d82a,2017-04-20,15,
air_26f10355d9b4d82a,2017-04-21,17,
air_26f10355d9b4d82a,2017-04-22,12,
air_26f10355d9b4d82a,2017-04-26,2,
air_26f10355d9b4d82a,2017-04-27,11,
air_26f10355d9b4d82a,2017-04-28,11,
air_26f10355d9b4d82a,2017-04-29,4,
air_26f10355d9b4d82a,2017-04-30,7,
air_26f10355d9b4d82a,2017-05-11,3,
air_26f10355d9b4d82a,2017-05-20,3,
air_28064154614b2e6c,2016-10-28,3,hpg_2ecfd31844d0ba36
air_28064154614b2e6c,2016-10-29,2,hpg_2ecfd31844d0ba36
air_28064154614b2e6c,2016-10-31,6,hpg_2ecfd31844d0ba36
air_28064154614b2e6c,2016-11-01,15,hpg_2ecfd31844d0ba36
air_28064154614b2e6c,2016-11-02,9,hpg_2ecfd31844d0ba36
air_28064154614b2e6c,2016-11-07,4,hpg_2ecfd31844d0ba36
air_28064154614b2e6c,2016-11-08,8,hpg_2ecfd31844d0ba36
air_28064154614b2e6c,2016-11-09,4,hpg_2ecfd31844d0ba36
air_28064154614b2e6c,2016-11-12,20,hpg_2ecfd31844d0ba36
air_28064154614b2e6c,2016-11-13,12,hpg_2ecfd31844d0ba36
air_28064154614b2e6c,2016-11-17,14,hpg_2ecfd31844d0ba36
air_28064154614b2e6c,2016-11-19,9,hpg_2ecfd31844d0ba36
air_28064154614b2e6c,2016-11-22,13,hpg_2ecfd31844d0ba36
air_28064154614b2e6c,2016-11-23,15,hpg_2ecfd31844d0ba36
air_28064154614b2e6c,2016-11-24,4,hpg_2ecfd31844d0ba36
air_28064154614b2e6c,2016-11-25,6,hpg_2ecfd31844d0ba36
air_28064154614b2e6c,2016-11-27,5,hpg_2ecfd31844d0ba36
air_28064154614b2e6c,2016-11-28,4,hpg_2ecfd31844d0ba36
