air_store_id,min_visitors,mean_visitors,median_visitors,max_visitors,count_observations,air_genre_name,air_area_name,latitude,longitude
air_e657ca554b0c008c,1,13,12,24,9,Dining bar,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_e700e390226d9985,5,26.92424242,30,54,66,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_e76a668009c5dabc,2,6.828571429,7,15,35,Italian/French,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_e7d2ac6d53d1b744,1,3.666666667,2.5,11,6,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_e7fbee4e3cfe65c5,5,19.16666667,14.5,51,6,Izakaya,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,37.9163674,139.0363265
air_e88bbe2ede3467aa,2,20.84848485,20,49,66,Izakaya,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,34.7202277,135.265455
air_e89735e80d614a7e,3,20.88888889,21,47,36,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_e8ed9335d0c38333,5,29.41818182,26,75,55,Japanese food,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_e9ebf7fc520ac76a,1,29.51612903,27,79,62,Western food,Tōkyō-to Itabashi-ku Itabashi,35.7511648,139.7092437
air_ea6d0c3acf00b22a,1,13.85714286,12,62,42,Izakaya,Tōkyō-to Taitō-ku Asakusa,35.7118769,139.7966971
air_ea7c16131980c837,1,8.862068966,8,49,58,Italian/French,Tōkyō-to Chūō-ku Ginza,35.6721142,139.7708253
air_eb120e6d384a17a8,19,39.41269841,38,70,63,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_eb20a89bba7dd3d0,1,3.905660377,3,15,53,Japanese food,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_eb2d2653586315dd,13,32.73134328,33,120,67,Italian/French,Hyōgo-ken Nishinomiya-shi Rokutanjichō,34.7375965,135.3415643
air_eb5788dba285e725,10,22.525,21,45,40,Other,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_ebd31e812960f517,9,18.92105263,18,36,38,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_ebe02c3090271fa9,4,9.078947368,8,21,38,Cafe/Sweets,Tōkyō-to Setagaya-ku Okusawa,35.6021252,139.6719581
air_ec0fad2def4dcff0,3,13.13793103,12,24,29,Izakaya,Tōkyō-to Fuchū-shi Miyanishichō,35.6689735,139.4776614
air_eca4a5a191e8d993,1,21.93103448,21,44,58,Japanese food,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_eca5e0064dc9314a,1,18.7,18,48,40,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_ecab54b57a71b10d,2,11.68571429,12,25,35,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_eceb97ad6a7d4c07,10,19.8,18.5,35,40,Cafe/Sweets,Tōkyō-to Taitō-ku Kuramae,35.7043442,139.7914285
air_ecf7f141339f1d57,2,6.2,8,10,5,Italian/French,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_eda179770dfa9f91,2,8.236842105,8,16,38,Izakaya,Ōsaka-fu Ōsaka-shi Ōhiraki,34.6923371,135.4722289
air_edd5e3d696a5811b,2,10.9,11,24,30,Western food,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_ee3a01f0c71a769f,6,24.58461538,21,65,65,Cafe/Sweets,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397
air_ee3ba9af184c6c82,1,11.38888889,6.5,32,18,Izakaya,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,37.9163674,139.0363265
air_eec5e572b9eb9c23,1,11.47058824,9,33,17,Izakaya,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283
air_eeeadee005c006a2,2,9.341463415,9,21,41,Dining bar,Tōkyō-to Shinagawa-ku Hiromachi,35.6092261,139.7301861
air_ef47430bcd6f6a89,4,10.56521739,11,21,23,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_ef789667e2e6fe96,3,22.28787879,19,59,66,Dining bar,Tōkyō-to Machida-shi Morino,35.546631,139.4386186
air_ef920fa6f4b085f6,1,6.315789474,2,31,19,Italian/French,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_efc80d3f96b3aff7,1,7.121212121,7,21,66,Other,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_efd70b04de878f25,11,26.70731707,26,42,41,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_efef1e3daecce07e,10,33.11111111,26,80,18,Other,Ōsaka-fu Ōsaka-shi Kyōmachibori,34.6876966,135.4954131
air_f068442ebb6c246c,1,7.163636364,7,20,55,Izakaya,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956
air_f0c7272956e62f12,1,5,3,29,49,Izakaya,Tōkyō-to Itabashi-ku Itabashi,35.7511648,139.7092437
air_f0fb0975bdc2cdf9,1,5.387096774,3,29,31,Izakaya,Hiroshima-ken Fukuyama-shi Higashisakuramachi,34.4858993,133.3623127
air_f1094dbf2aef85d9,1,5.485714286,5,12,35,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Momochi,33.5819411,130.3484363
air_f180301886c21375,2,10.75,8.5,30,36,Yakiniku/Korean food,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_f183a514cb8ff4fa,10,29.25,29,56,40,Italian/French,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_f1f9027d4fa8f653,2,17.63636364,13,53,55,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_f267dd70a6a6b5d3,2,26.325,17,114,40,Creative cuisine,Hyōgo-ken Himeji-shi Yasuda,34.815149,134.6853528
air_f26f36ec4dc5adb0,6,37.33823529,37,90,68,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_f2985de32bb792e0,5,29.63414634,25,76,41,Izakaya,Tōkyō-to Ōta-ku Kamata,35.5612568,139.7160511
air_f2c5a1f24279c531,4,12.58333333,12,35,48,Japanese food,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956
air_f3602e4fa2f12993,2,3.666666667,4,5,3,Dining bar,Fukuoka-ken Kurume-shi Jōnanmachi,33.3192865,130.5083735
air_f3f9824b7d70c3cf,1,14.58536585,14,34,41,Bar/Cocktail,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0554601,141.3409556
air_f4936b91c9addbf0,2,15.92307692,15,39,39,Western food,Tōkyō-to Itabashi-ku Itabashi,35.7511648,139.7092437
air_f593fa60ac3541e2,1,6.404761905,6,17,42,Dining bar,Tōkyō-to Machida-shi Morino,35.546631,139.4386186
air_f690c42545146e0a,2,8.576923077,6.5,29,26,Japanese food,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0568187,141.3539573
air_f6b2489ccf873c3b,7,14.31818182,14,24,66,Bar/Cocktail,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_f6bfd27e2e174d16,1,14.91176471,11.5,54,34,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_f6cdaf7b7fdc6d78,1,9.485714286,9,24,35,Italian/French,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_f8233ad00755c35c,3,33.34210526,33.5,54,38,Italian/French,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_f85e21e543cf44f2,1,4.333333333,3,12,6,Cafe/Sweets,Fukuoka-ken Itoshima-shi Maebarunishi,33.5573203,130.195555
air_f88898cd09f40496,2,7.024390244,6,24,41,Bar/Cocktail,Tōkyō-to Nakano-ku Nakano,35.7073985,139.6638354
air_f911308e19d64236,5,31.93333333,33,60,15,Italian/French,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_f9168b23fdfc1e52,1,9,8,17,38,Japanese food,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_f927b2da69a82341,4,14.5,13,54,58,Okonomiyaki/Monja/Teppanyaki,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.1978525
air_f957c6d6467d4d90,1,8.452380952,8,24,42,Bar/Cocktail,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_f96765e800907c77,4,52.25423729,57,93,59,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_fa12b40b02fecfd8,1,15.2195122,16,28,41,Italian/French,Tōkyō-to Meguro-ku Takaban,35.629564,139.6849922
air_fa4ffc9057812fa2,1,5.333333333,3.5,24,36,Dining bar,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_fab092c35776a9b1,3,10.13846154,10,35,65,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Momochi,33.5819411,130.3484363
air_fb44f566d4f64a4e,5,12.125,11.5,22,16,Izakaya,Tōkyō-to Kōtō-ku Tōyō,35.6728535,139.8174097
air_fbadf737162a5ce3,5,19.10447761,18,66,67,Izakaya,Tōkyō-to Meguro-ku Kamimeguro,35.6414629,139.6981712
air_fc477473134e9ae5,2,12.35135135,9,39,37,Bar/Cocktail,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0554601,141.3409556
air_fcd4492c83f1c6b9,1,22.125,17,64,48,Dining bar,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_fcfbdcf7b1f82c6e,2,38.28571429,37,71,35,Italian/French,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_fd154088b1de6fa7,1,4.545454545,5,10,11,Dining bar,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_fd6aac1043520e83,7,24.38983051,23,56,59,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_fdc02ec4a3d21ea4,1,12.4,9,51,40,Dining bar,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.1978525
air_fdcfef8bd859f650,1,2.227272727,2,4,22,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_fe22ef5a9cbef123,1,23.17910448,18,109,67,Dining bar,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_fe58c074ec1445ea,13,26.87931034,25.5,66,58,Cafe/Sweets,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956
air_fea5dc9594450608,1,7.5625,7,19,32,Other,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397
air_fee8dcf4d619598e,7,20.325,18.5,39,40,Italian/French,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.1978525
air_fef9ccb3ba0da2f7,1,8.282051282,7,23,39,Japanese food,Hyōgo-ken Himeji-shi Yasuda,34.815149,134.6853528
air_ffcc2d5087e1b476,3,13.88235294,12.5,55,34,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_fff68b929994bfbd,1,4.2,4,14,35,Bar/Cocktail,Tōkyō-to Nakano-ku Nakano,35.7081457,139.666288
air_00a91d42b08b08d9,1,24.35,24.5,43,40,Italian/French,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_0164b9927d20bcc3,1,9.56,8,24,25,Italian/French,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_0241aa3964b7f861,1,8.621212121,8,34,66,Izakaya,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956
air_0328696196e46f18,2,7.285714286,6,17,14,Dining bar,Ōsaka-fu Ōsaka-shi Nakanochō,34.7012792,135.5280905
air_034a3d5b40d5b1b1,1,10.88888889,12,28,18,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Ōhiraki,34.6923371,135.4722289
air_036d4f1ee7285390,5,21.25,20,41,40,Cafe/Sweets,Hyōgo-ken Takarazuka-shi Tōyōchō,34.7997673,135.3600729
air_0382c794b73b51ad,1,21.66666667,20,53,45,Cafe/Sweets,Tōkyō-to Setagaya-ku Okusawa,35.6021252,139.6719581
air_03963426c9312048,2,25.32352941,24,61,68,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_04341b588bde96cd,1,25.76119403,24,70,67,Izakaya,Tōkyō-to Nerima-ku Toyotamakita,35.7356234,139.6516577
air_049f6d5b402a31b2,2,9.675,10,22,40,Japanese food,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_04cae7c1bc9b2a0b,2,17,15,63,41,Izakaya,Hokkaidō Sapporo-shi Kotoni 2 Jō,43.0744699,141.3008887
air_0585011fa179bcce,1,3.75,3,16,40,Dining bar,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_05c325d315cc17f5,2,18.78787879,18,41,66,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_0647f17b4dc041c8,1,5.333333333,2,64,33,Cafe/Sweets,Tōkyō-to Musashino-shi Kichijōji Honchō,35.704686,139.5754071
air_064e203265ee5753,8,18.11764706,15,42,17,Cafe/Sweets,Hyōgo-ken Nishinomiya-shi Rokutanjichō,34.7375965,135.3415643
air_066f0221b8a4d533,1,10.63414634,9,26,41,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_06f95ac5c33aca10,1,23.75757576,23.5,42,66,Izakaya,Tōkyō-to Kōtō-ku Tōyō,35.6728535,139.8174097
air_0728814bd98f7367,1,9.116666667,8.5,23,60,Western food,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_0768ab3910f7967f,1,7.394736842,4,47,38,Dining bar,Tōkyō-to Meguro-ku Kamimeguro,35.6414629,139.6981712
air_07b314d83059c4d2,6,24.52380952,24,49,42,Okonomiyaki/Monja/Teppanyaki,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_07bb665f9cdfbdfb,1,24.31746032,23,54,63,Other,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_082908692355165e,6,49.83333333,51.5,85,66,Italian/French,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_083ddc520ea47e1e,1,1,1,1,3,Cafe/Sweets,Fukuoka-ken Itoshima-shi Maebarunishi,33.5573203,130.195555
air_0845d8395f30c6bb,3,15.46341463,14,34,41,Dining bar,Tōkyō-to Tachikawa-shi Izumichō,35.7140142,139.4078431
air_084d98859256acf0,1,12.23076923,12,25,39,Izakaya,Tōkyō-to Kōtō-ku Tomioka,35.6712704,139.7969871
air_0867f7bebad6a649,2,16.74193548,14,56,31,Italian/French,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_08ba8cd01b3ba010,2,7.370967742,7,22,62,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_08cb3c4ee6cd6a22,2,9.948717949,8,32,39,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,34.7569503,134.8411775
air_08ef81d5b7a0d13f,1,11.29268293,10,33,41,Italian/French,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_08f994758a1e76d4,7,29.70731707,26,76,41,Yakiniku/Korean food,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_09040f6df960ddb8,1,8.107142857,8,20,28,Cafe/Sweets,Tōkyō-to Meguro-ku Jiyūgaoka,35.6092076,139.6693609
air_0919d54f0c9a24b8,3,42.8974359,47,67,39,Italian/French,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_09661c0f3259cc04,11,33.175,34,54,40,Dining bar,Tōkyō-to Toshima-ku Minamiikebukuro,35.7261178,139.7166049
air_09a845d5b5944b01,1,6.294117647,2,36,17,Izakaya,Fukuoka-ken Kurume-shi Jōnanmachi,33.3192865,130.5083735
air_09fd1f5c58583141,1,5.090909091,5,10,33,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_0a74a5408a0b8642,8,28.725,24.5,64,40,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0554601,141.3409556
air_0b184ec04c741a6a,1,12.31818182,12.5,39,66,Japanese food,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_0b1e72d2d4422b20,2,15.91176471,15.5,32,34,Izakaya,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,37.9163674,139.0363265
air_0b9038300f8b2b50,2,9.975609756,9,33,41,Italian/French,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_0e1eae99b8723bc1,1,11.18032787,12,25,61,Cafe/Sweets,Tōkyō-to Kōtō-ku Tōyō,35.6728535,139.8174097
air_0e7c11b9abc50163,10,29.22222222,22,229,27,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.7070557
air_0f0cdeee6c9bf3d7,2,17.5,15.5,42,24,Italian/French,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.1978525
air_0f2f96335f274801,1,7.912280702,7,20,57,Izakaya,Tōkyō-to Chiyoda-ku Kanda Jinbōchō,35.6956944,139.7593864
air_0f60e1576a7d397d,2,7.236842105,6,16,38,Cafe/Sweets,Fukuoka-ken Itoshima-shi Maebarunishi,33.5573203,130.195555
air_1033310359ceeac1,2,12.87234043,13,27,47,Izakaya,Tōkyō-to Kōtō-ku Tomioka,35.6712704,139.7969871
air_10393f12e9069760,2,11.35,10.5,43,40,Dining bar,Tōkyō-to Toshima-ku Minamiikebukuro,35.7261178,139.7166049
air_105a7954e32dba9b,28,41.80487805,41,61,41,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.5869938,130.3948938
air_10713fbf3071c361,1,3.904761905,3,15,21,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_10bbe8acd943d8f6,1,30.63414634,24,74,41,Asian,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_12c4fb7a423df20d,2,12.56097561,13,25,41,Western food,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_138ee734ac79ff90,2,7.53030303,7,21,66,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283
air_138ff410757b845f,14,43.87804878,42,81,41,Dining bar,Tōkyō-to Shinagawa-ku Hiromachi,35.6092261,139.7301861
air_1408dd53f31a8a65,2,22.57142857,20,66,42,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.364819
air_142e78ba7001da9c,3,11.09090909,11,23,66,Italian/French,Hyōgo-ken Nishinomiya-shi Rokutanjichō,34.7375965,135.3415643
air_1509881b22965b34,1,9.064516129,5,44,31,Italian/French,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_152c1f08d7d20e07,2,9.736842105,8,44,19,Izakaya,Hiroshima-ken Hiroshima-shi Nagarekawachō,34.3889694,132.4630947
air_15ae33469e9ea2dd,2,10.8974359,10,24,39,Dining bar,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_15e6e15c7ea2c162,4,17.82926829,17,42,41,Dining bar,Tōkyō-to Minato-ku Akasaka,35.6749184,139.736775
air_16179d43b6ee5fd8,2,6.4,6,10,25,Cafe/Sweets,Tōkyō-to Meguro-ku Kamimeguro,35.6414629,139.6981712
air_1653a6c513865af3,2,21.15909091,22,50,44,Yakiniku/Korean food,Hokkaidō Abashiri-shi Minami 6 Jōhigashi,44.0206319,144.2733983
air_168441ada3e878e1,10,38.0952381,39,60,42,Cafe/Sweets,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,34.7202277,135.265455
air_16c4cfddeb2cf69b,3,11.66666667,12,23,33,Dining bar,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_16cf0a73233896de,1,5.821428571,5,18,56,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_1707a3f18bb0da07,2,19.1,17,42,40,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_17a6ab40f97fd4d8,1,6.75,5.5,24,16,Izakaya,Tōkyō-to Taitō-ku Asakusa,35.7118769,139.7966971
air_17bed6dbf7c8b0fc,1,17.01666667,17,48,60,Cafe/Sweets,Niigata-ken Kashiwazaki-shi Chūōchō,37.3718999,138.5589836
air_1979eaff8189d086,1,6.736842105,7,14,38,Dining bar,Tōkyō-to Tachikawa-shi Izumichō,35.7140142,139.4078431
air_1ab60ce33bfed8a8,2,11.45945946,11,27,37,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro,35.7261178,139.7166049
air_1ae94f514a0bce13,3,15.76190476,12,60,42,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_1ba4e87ef7422183,16,32.775,34,64,40,Izakaya,Tōkyō-to Edogawa-ku Chūō,35.7066569,139.8684267
air_1c0b150f9e696a5f,71,100.7142857,100,131,7,Okonomiyaki/Monja/Teppanyaki,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_1c95a84924d72500,3,11.47692308,10,31,65,Izakaya,Ōsaka-fu Higashiōsaka-shi Aramotokita,34.6793301,135.6010123
air_1d1e8860ae04f8e9,1,11.23728814,8,63,59,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_1d25ca6c76df48b4,8,32.925,32,52,40,Izakaya,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_1d3f797dd1f7cf1c,13,27.24390244,24,61,41,Cafe/Sweets,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_1dd8f6f47480d1a2,14,39.85365854,38,70,41,Japanese food,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_1dea9815ccd36620,6,12.58536585,9,65,41,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_1e23210b584540e7,1,12.14754098,7,75,61,Dining bar,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_1e665503b8474c55,1,8.088235294,7,23,68,Dining bar,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_1eeff462acb24fb7,3,15.02631579,16,31,38,Japanese food,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_1f1390a8be2272b3,4,14.39393939,14,40,66,Japanese food,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_1f34e9beded2231a,1,6.64,7,12,25,Japanese food,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0568187,141.3539573
air_1f7f8fa557bc0d55,1,4.03125,4,10,64,Bar/Cocktail,Ōsaka-fu Neyagawa-shi Honmachi,34.7660929,135.6280998
air_2009041dbf9264de,6,40.26865672,40,128,67,Cafe/Sweets,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_20619d21192aa571,1,15.45,15,29,60,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_20add8092c9bb51d,2,18.80487805,14,82,41,Dining bar,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397
air_2195cd5025a98033,19,29.275,28.5,46,40,Cafe/Sweets,Tōkyō-to Adachi-ku Chūōhonchō,35.7756644,139.8044788
air_21f5052d5330528d,1,16.87179487,13,45,39,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,34.7569503,134.8411775
air_220cba70c890b119,3,7.65,6.5,26,40,Bar/Cocktail,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_22682e965418936f,1,8.810810811,7,42,37,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_228f10bec0bda9c8,4,15.80555556,15,29,36,Italian/French,Ōsaka-fu Suita-shi Izumichō,34.7594526,135.51686
air_232dcee6f7c51d37,1,6.602941176,6,16,68,Cafe/Sweets,Tōkyō-to Shinjuku-ku Nishishinjuku,35.6921398,139.6854735
air_234d3dbf7f3d5a50,1,6.714285714,7,14,63,Dining bar,Tōkyō-to Machida-shi Morino,35.546631,139.4386186
air_23e1b11aee2a1407,21,36.95,37,50,40,Cafe/Sweets,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956
air_23ee674e91469086,4,23.35384615,23,76,65,Cafe/Sweets,Tōkyō-to Koganei-shi Honchō,35.6994733,139.5029916
air_24b9b2a020826ede,5,21.98387097,18,54,62,Japanese food,Fukuoka-ken Kitakyūshū-shi Ōtemachi,33.8808817,130.8734191
air_24e8414b9b07decb,2,5.615384615,6,11,39,Other,Tōkyō-to Shibuya-ku Higashi,35.6532174,139.7110363
air_2545dd3a00f265e2,10,22.47368421,21,47,38,Cafe/Sweets,Tōkyō-to Toshima-ku Higashiikebukuro,35.7262319,139.7232404
air_256be208a979e023,1,5.184210526,4,15,38,Dining bar,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_2570ccb93badde68,4,31.30434783,32,55,23,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_258ad2619d7bff9a,4,21.43589744,18,51,39,Izakaya,Tōkyō-to Kōtō-ku Tōyō,35.6728535,139.8174097
air_258dc112912fc458,7,50.675,50,78,40,Japanese food,Tōkyō-to Edogawa-ku Chūō,35.7066569,139.8684267
air_25c583983246b7b0,2,14.51724138,13,33,29,Dining bar,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_25d8e5cc57dd87d9,4,24.62903226,25,56,62,Western food,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_25e9888d30b386df,1,5.5,3.5,22,48,Izakaya,Tōkyō-to Shinagawa-ku Higashigotanda,35.6265683,139.7258581
air_2634e41551e9807d,3,12.01492537,11,29,67,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_26c5bbeb7bb82bf1,1,20.76470588,20,57,51,Cafe/Sweets,Tōkyō-to Kita-ku Ōjihonchō,35.7528042,139.7334805
air_26f10355d9b4d82a,6,22.875,21,44,40,Other,Ōsaka-fu Ōsaka-shi Kyōmachibori,34.6876966,135.4954131
air_275732a5db46f4d3,3,14.45454545,15,27,66,Cafe/Sweets,Tōkyō-to Setagaya-ku Okusawa,35.6021252,139.6719581
air_27e991812b0d9c92,13,30.6031746,28,75,63,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_28064154614b2e6c,2,16.66666667,15,41,42,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_287d2de7d3c93406,1,17.11940299,15,58,67,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro,35.7248234,139.7159634
air_28a9fa1ec0839375,6,26.8,23,56,50,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_28dbe91c4c9656be,4,25.16666667,20,54,12,Izakaya,Hyōgo-ken Himeji-shi Yasuda,34.815149,134.6853528
air_290e7a57b390f78e,1,9.951612903,9.5,30,62,Italian/French,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_298513175efdf261,5,27.25,26,93,68,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Torikai,33.5756863,130.3699764
